,ID,text,target,re_text
484,ynat-v1_train_01200,"게시판, 한국관광공사 대학생 안전여행 슬로건 공모전 개최",3,"대학생, 한국관광공사와 함께 안전여행 슬로건 공모전에 참여"
485,ynat-v1_train_01205,"신간 여덟 개의 산, 나의 마지막 대륙",0,나의 마지막 대륙: 여덟 개의 산
486,ynat-v1_train_01206,"외교부, 송민순 회고록 관련 언급할 사안 없어",2,"송민순 회고록 언급, 외교부 '사안 없음' 공식 입장"
487,ynat-v1_train_01207,내일부터 이동통신 약정요금할인율 20%에서 25%로 상향종합,5,"이동통신 약정요금, 20%에서 25%로 상향"
488,ynat-v1_train_01208,김동연 최저임금 인간다운 삶 위한 것...장관들 한 목소리종합2보,2,"김동연, 최저임금 인간다운 삶 위해 장관들 공통 목소리"
489,ynat-v1_train_01209,벤투호 아시안컵 C조 최종전 상대 중국 UAE에 도착,1,"벤투호, 아시안컵 C조 마지막 경기 앞두고 중국 UAE에 도착"
490,ynat-v1_train_01210,삼성전자 갤럭시S8 체험존 방문객 160만명 넘었다,4,"갤럭시S8 체험존, 방문객 160만 명 돌파"
491,ynat-v1_train_01212,美 사우스캐롤라이나 공화경선 루비오 트럼프 대항마 되나,6,"루비오, 사우스캐롤라이나 공화경선에서 트럼프에게 도전"
492,ynat-v1_train_01213,경남도 경남FC 도청 감사 갈등...경남FC 대표 사표,1,"경남FC, 도청 감사 갈등에 휩싸이며 대표 사퇴"
493,ynat-v1_train_01214,축구 용품 수집 과정을 담은 축구 수집가의 비밀창고,1,"축구 수집가, 비밀스러운 창고에 축구 용품 보관"
494,ynat-v1_train_01216,"프로농구 전망대 우울한 오빠 문경은, 이상민 성탄절에...",1,"프로농구 전망, 문경은 이상민 성탄절에 불안"
495,ynat-v1_train_01219,전세보증금 반환보증 가입 급증...전세금 받아달라 청구도 증가종합,5,전세보증금 반환보증 가입 급성장… '전세금 받아달라' 청구 증가
496,ynat-v1_train_01222,프로야구선수협 2군 및 저연봉 선수 재활 무상 지원,1,"프로야구, 2군·저연봉 선수들 재활 무상 지원 확대"
497,ynat-v1_train_01223,통산 월드컵 4회 우승 이탈리아 축구 대재앙이 찾아왔다,1,"통산 월드컵 4연패 이탈리아 축구, 재앙이 찾아왔다"
498,ynat-v1_train_01224,보험다모아서 자동차보험 비교 후 바로 가입한다,5,"보험다모아서 자동차 보험 가입, 비교를 통한 알뜰 선택"
499,ynat-v1_train_01225,세계 첫 5G폰 갤럭시 S10 5G 출고가 139만 7천원 확정종합,4,"갤럭시 S10 5G, 출고 가격 139만 7천원 확정"
500,ynat-v1_train_01226,사장님 말씀하시는 미즈타니,6,"미즈타니, 사장님이 이야기하는"
501,ynat-v1_train_01227,26일 프로농구 신인 드래프트...1순위 변준형이냐 박준영이냐,1,"변준형 vs 박준영, 26일 프로농구 신인 드래프트 최고순위 치열쟁탈"
502,ynat-v1_train_01229,러시아 극동 최대 향토박물관도 한국어 서비스 붐 동참종합,0,"러시아 극동 박물관, 한국어 서비스 도입하며 국제적 관심 증대"
503,ynat-v1_train_01232,LG유플러스 파손 도움 서비스 확대,4,"LG유플러스,  기기 파손 지원 강화"
504,ynat-v1_train_01241,제주 전 학교 등교 중지 내년 1월 3일까지 연장...원격수업 시행,3,"제주, 내년 1월까지 전교 등교 중지…원격 수업 연장"
505,ynat-v1_train_01242,김해영 청년희망펀드 기부자 절반이 수탁은행 직원,5,"청년희망펀드, 김해영 기부자 절반이 수탁은행 직원"
506,ynat-v1_train_01248,"이미지스, 터치스크린 압력센싱 장치 특허권 취득",4,"이미지스, 터치스크린 압력 감지 기능 특허 등록"
507,ynat-v1_train_01250,국정원 북한 사이버 테러 현실화되고 있다...내일 긴급 대책회의,2,"국정원, 북한 사이버 테러 대비 내일 긴급 회의"
508,ynat-v1_train_01252,충북 말복 더위 지속...강한 소나기 주의,0,"초강력 소나기 경고, 충북 말복 더위 지속"
509,ynat-v1_train_01254,힘 얻는 시진핑 미중 미니딜 성사·해외순방 통해 입지 다져종합,6,"시진핑, 미중 미니딜 성사 및 해외순방 통해 국제적 영향력 강화"
510,ynat-v1_train_01261,김정은 베이징 경제기술개발구 제약회사 동인당 공장 방문 속보,2,"김정은, 베이징 경제기술개발구 동인당 공장 견학"
511,ynat-v1_train_01262,KB증권 2분기 영업익 1천50억원...2.21% 증가,5,"KB증권, 2분기 영업익 1천50억원 달성... 전년 동기 대비 2.21% 성장"
512,ynat-v1_train_01267,靑 시선은 벌써 특검으로...후보 누구라도 좋다,2,"특검, 靑 시선에 모든 후보가 등장"
513,ynat-v1_train_01269,"트럼프, 이란은 거래 원한다...제재완화 여지 언급",6,"이란과 트럼프, 거래 협상 시 제재 완화 검토"
514,ynat-v1_train_01270,황교안 제1야당 대표로 첫 삭발 감행...조국 반대 대여투쟁 승부수종합2보,2,"황교안, 제1야당 대표 첫 삭발...조국 반대투쟁 결전"
515,ynat-v1_train_01273,여야 오늘 노동 5법 담판 시도...불발시 임시국회 소집,2,"노동 5법, 오늘 여야 담판…불발 시 임시 국회 소집 가능성"
516,ynat-v1_train_01276,여야 북한 미사일 도발 규탄...강력 제재 한목소리 주문,2,"여야, 북한 미사일 시행에 강력히 규탄...공동 제재 주문"
517,ynat-v1_train_01279,평양 정상회담 삼지연공항 도착한 문 대통령 내외,2,"문 대통령, 평양 정상회담 앞두고 삼지연공항 도착"
518,ynat-v1_train_01280,중도금 대출제한도 무색한 청약열기...1순위 마감 줄이어,5,청약열기 뜨겁다…중도금 대출제한도 무력
519,ynat-v1_train_01281,우리은행 우리WON뱅킹에서 경매·공매 정보도 제공,5,"우리은행, 우리WON뱅킹으로 경매 및 공매 정보 접근"
520,ynat-v1_train_01284,전북교육청 8월 14일까지 학생 운동선수 폭력피해 실태조사,3,"전북교육청, 학생운동선수 폭력 피해 조사 마감일 8월 14일로 확정"
521,ynat-v1_train_01285,미래는 게임...애플·삼성 신제품 출시 맞춰 게임 플랫폼 내놔,4,"애플, 삼성 신제품 쇼케이스, 게임 플랫폼 선보여"
522,ynat-v1_train_01291,전면 시행 앞둔 오픈뱅킹 재단장,5,"오픈뱅킹, 전면 시행 임박"
523,ynat-v1_train_01298,읽어야 하지만 아무도 읽지 않는 고전...어떻게 읽을까,0,"잊혀진 고전, '어떻게' 읽을까"
524,ynat-v1_train_01303,출연연 국내출장비 정산 실비정산→정액지급...증빙수단 간소화,5,"출연연 국내출장비 정산, 실비정산에서 정액지급으로 변경...증빙수단 간소화"
525,ynat-v1_train_01305,우즈베크전 골키퍼는 조현우가 벤투 감독님 스타일에 적응했다,1,"조현우, 우즈베크전에서 벤투 감독 스타일 완벽 수행"
526,ynat-v1_train_01306,경찰 특수사건 대표선수 특수수사과 간판서 특수 뗄까,3,"경찰 특수사건 대표선수, 특수수사과 간판서와 특별 조사 협력"
527,ynat-v1_train_01308,새시즌 준비 류현진 27일 서울서 팬미팅,1,"류현진, 새 시즌 맞아 27일 서울 팬미팅 개최"
528,ynat-v1_train_01309,삼성 갤럭시 노트9 미국 컨슈머리포트 스마트폰 평가서 1위,4,"갤럭시 노트9, 미국 소비자 리뷰에서 스마트폰 평가 1위"
529,ynat-v1_train_01310,與내부 핵무장론 탄력...사드 배치도 다시 공론화,2,북한 핵무기 논란 재점화… 사드 배치 부활 추진
530,ynat-v1_train_01311,이 뉴스는 30대 남성이 관심 많네...댓글로 분석한다,3,"30대 남성, 핫한 이슈에 뜨거운 반응 - 네티즌 댓글 분석"
531,ynat-v1_train_01313,알리바바 홍콩증시 상장 승인받아...25일 정식 거래,5,"알리바바, 홍콩 증시 상장 성공… 25일 첫거래"
532,ynat-v1_train_01316,유작 돼버린 마광수 소설집 곧 나온다,0,"마광수, 유작 작품 모음집 발간"
533,ynat-v1_train_01322,시진핑 방문에 마카오 초비상...홍콩 기자들 입경 거부당해종합,6,"시진핑 마카오 방문 초래…홍콩 기자, 입경 사실 인정"
534,ynat-v1_train_01325,예술의전당 평일 공연 저녁 7시 30분으로 앞당긴다,0,"예술의전당, 평일 공연 시간 저녁 7시 30분으로 변경"
535,ynat-v1_train_01326,노트르담 화재 이틀만에...휘발유 들고 美성당 침입한 남성 체포,6,"노트르담 화재 이후, 미국 성당에 휘발유 들고 남성 침입"
536,ynat-v1_train_01327,케이에스피 전 대표이사 배임 혐의로 불구속 기소,5,"케이에스피, 전 대표 배임 의혹  혐의로 불구속 기소"
537,ynat-v1_train_01328,임실군 미취학 아동에 현금 10만원 지급,3,"임실군, 미취학아동 지원 위한 현금 10만원 지급"
538,ynat-v1_train_01329,힐러리 대선 보도에 불만...278일만에 첫 기자회견,6,"힐러리, 278일 만에 첫 기자회견…"
539,ynat-v1_train_01330,예우받은 사바시아 45번 단 트라우트...감동의 MLB 올스타전,1,"사바시아, 특별한 45번 단 트라우트로 감동적인 MLB 올스타전"
540,ynat-v1_train_01331,美 언론 트럼프에 대반격...北과 다른 게 언론의 자유와 책임,6,"美 언론, 트럼프에 맞서 북과 차별화하며 자유와 책임 논란"
541,ynat-v1_train_01332,"SK로 이적한 강승호, LG서 좋은 모습 못 보여드려 죄송",1,강승호 이적 후 LG에서의 활약 부족에 대한 사과
542,ynat-v1_train_01334,영상 류현진이 홈런 친 후 팀 대량 득점 중요한 역할,1,"류현진 홈런, 팀 기세 바꿔 '대량 득점' 주도"
543,ynat-v1_train_01336,신태용 감독은 아시아의 모리뉴...월드컵 성공은 물음표,1,"신태용, 월드컵의 성공? 아시아 모리뉴"
544,ynat-v1_train_01337,차의과학대가 현대그린푸드와 현대백화점과 사회공헌협약을 체결,3,"차의과학대, 현대그린푸드·백화점과 사회공헌 협약 체결"
545,ynat-v1_train_01339,청룡기 우승 축하 다스코 대표 광주동성고 5천만원 쾌척,1,"다스코, 청룡기 우승 축하하며 광주동성고 선수들에게 5천만원 상금"
546,ynat-v1_train_01344,킹 르브론 제임스 레이커스 유니폼 입는다...4년 계약,1,"르브론 제임스, 레이커스와 4년 계약 체결"
547,ynat-v1_train_01348,"금의환향한 류현진, 추신수와 같은 팀 특별할 것 같다",1,"귀환한 류현진, 추신수와 함께 한솥밥 특별함 기대"
548,ynat-v1_train_01349,관광올림픽에 승부...강원도 외국인 관광객 300만명 유치,3,"관광올림픽 성과, 강원도 외국인 관광객 300만 명 돌파"
549,ynat-v1_train_01351,로봇 손이 스마트폰을 잡을 수 있도록 돕는 인공 피부 개발,4,인공 피부로 로봇 손이 스마트폰 사용 가능하게
550,ynat-v1_train_01353,뮤지컬 타이타닉 제작발표회,0,뮤지컬 '타이타닉' 공개
551,ynat-v1_train_01358,알함브라 궁전의 추억 무삭제 대본집 예약판매,0,"알함브라 궁전, 무삭제 대본집 예약 판매 시작"
552,ynat-v1_train_01359,한복 입고 영산강 황포돛배 타면...요금 50% 할인,0,"영산강 황포돛배, 한복 입고 타면 요금 50% 할인"
553,ynat-v1_train_01362,KT 멀티캠퍼스와 기가지니 SERICEO 서비스 론칭,4,"KT, MUlti Campus & Gigazine Service 'SERICEO' 출시"
554,ynat-v1_train_01363,서울시 미세먼지 주의보 3시간 만에 해제종합,0,"서울시, 미세먼지 주의보 급격히 해제"
555,ynat-v1_train_01367,"월드컵 손흥민·황희찬 발끝, 김신욱 머리에 달렸다",1,"손흥민, 황희찬 연장골…김신욱 쐐기골로 월드컵 승격 가능성 높였다"
556,ynat-v1_train_01368,게시판 KISA 이동통신 대리점 스팸방지 교육,3,"KISA, 이동통신 대리점에 스팸 방지 교육 실시"
557,ynat-v1_train_01379,"괴력의 게레로 주니어, 올스타 홈런 더비 신기록 세우고 4강행",1,"괴력 게레로 주니어, 올스타 홈런 더비 신기록 경신하며 4강 진출"
558,ynat-v1_train_01381,"국회 정치개혁특별위원회 활동기간 연장 추진, 한국당 반발",2,"정치개혁특별위원회 활동기간 연장 논란, 한국당 탄력 거부"
559,ynat-v1_train_01382,이녹스 1분기 영업이익 17억원...76% 감소,5,"이녹스, 1분기 영업이익 17억원 달성… 전년 동기 대비 76% 하락"
560,ynat-v1_train_01388,학원비도 카톡으로...카카오페이 결제시스템 출시,4,"카톡 내 학원비 바로결제, 카카오페이 시스템 오픈"
561,ynat-v1_train_01389,20대 여성 전주서 실종...전주 여성 살해 피의자 연관 가능성 종합,3,"전주, 20대 여성 실종 사건…살해 피의자와 연관성 검토"
562,ynat-v1_train_01391,게시판 코엑스서 인공지능 기술 콘퍼런스,4,"코엑스, 인공지능 기술 전문가 모임 개최"
563,ynat-v1_train_01392,"구글, 1년 이상 구독 앱 거래 수수료 절반으로 인하(종합)",4,"구글, 장기 구독 앱 이용 수수료 절감"
564,ynat-v1_train_01395,"키신저 만난 시진핑, 美中 소통 강화해 오해·오판 피해야",6,"키신저-시진핑 만남, 美中 대화 활성화 노력"
565,ynat-v1_train_01396,KBO 신임 사무총장에 장윤호 스타뉴스 대표 임명,1,"스타뉴스 장윤호, KBO 신임 사무총장으로 선정"
566,ynat-v1_train_01397,IC 카드단말기 미전환 시 21일부터 결제 차단,5,"IC 카드 단말기 미전환, 21일부터 결제 거부"
567,ynat-v1_train_01398,휘어지는 종이 알루미늄 전지 개발...웨어러블 기기에 활용,4,"따뜻하고 유연한 알루미늄 전지, 웨어러블 기기 적용"
568,ynat-v1_train_01399,워커 맨시티 공식 입단...영 선수 최대 이적료,1,"워커, 맨 시티에 합류… 영 역대 기록 이적료"
569,ynat-v1_train_01400,北 장거리미사일 기습발사 가능성...발사대에 가림막 설치,2,"北, 장거리 미사일 기습 발사 대비…  발사대 가림막 설치"
570,ynat-v1_train_01402,충북 장마전선 영향...내일까지 50에서 100mm 비,0,"충북, 내일까지 장마전선 영향에 50~100mm 집중호우"
571,ynat-v1_train_01403,LS엠트론 자동차 부품 사업 분할...신설회사 설립,5,"LS엠트론, 자동차 부품 독립 신설회사로 출범"
572,ynat-v1_train_01404,제주국제합창축제 개막,0,제주서 국제 합창 무대 열려
573,ynat-v1_train_01409,與 김재수 해임건의안 제출에 옹졸한 정치보복성 공세종합,2,"김재수 해임 건의안, '정치적 보복' 주장"
574,ynat-v1_train_01413,수원 서정원 감독 권창훈 빠른 템포 적응하면 실력 보여...,1,"권창훈 감독, 수원 서정원 빠른 템포 적응력에 기대"
575,ynat-v1_train_01415,"은성수 후보자, “위기라고 하다 보면 정말 위기가 온다”",2,"은성수 후보, '위기' 언급에 주목"
576,ynat-v1_train_01416,남북통일농구 오늘 혼합경기로 팡파르...김정은 관전 가능성,1,"남북 통일농구, 오늘 혼합경기 열려...김정은 관람 화제"
577,ynat-v1_train_01418,하이투자 한국전력 2분기부터 실적 개선 전망...목표주가 상향,5,"하이투자, 한국전력 2분기 실적 개선 전망… 목표주가 조정 상향"
578,ynat-v1_train_01422,테슬라 4분기 연속 흑자...국내 2차전지 업체 수혜 기대,5,"테슬라, 연속적인 4분기 이익... 국내 전지 업체 기대"
579,ynat-v1_train_01424,전직 대법관의 영장 기각에 항의,2,"영장 기각, 전직 대법관 항의"
580,ynat-v1_train_01425,직원 채용에 압력 행사한 전 대구창조경제혁신센터장 집유,3,"전 대구창조경제혁신센터장, 직원 채용 과정에 압박 조사"
581,ynat-v1_train_01427,대통령 휴양지 저도 출입제한...정비후 내년 3월 재개방종합,2,"대통령 휴양지 저도, 내년 3월 개방"
