,Unnamed: 0,ID,target,text,re_text
493,1214,ynat-v1_train_01214,1,축구 용품 수집 과정의 담은 축구수집가의 비밀창고,"축구수집가의 비밀스러운 창고, 축구 용품 수집 이야기"
494,1216,ynat-v1_train_01216,1,프로농구 전망대 우울한 오빠 문경은이상민 성탄절에,"문경은, 이상민 힘겹게  성탄절 맞이하는 프로농구 전망"
495,1219,ynat-v1_train_01219,5,전세보증금 반환보증 가입 급증 전세금 받아달라 청구도 종합,"전세금 반환 보장, 가입 급증에 청구 심화"
496,1222,ynat-v1_train_01222,1,프로야구선수협 군 저연봉선수 재활 무상 지원,"저연봉 선수, 프로야구선수협 통해 무료 재활 지원 받는다"
497,1223,ynat-v1_train_01223,1,통산 월드컵 회 우승 이탈리아 축구 대재앙이 찾아왔다,"통산 월드컵, 이탈리아 침몰"
498,1224,ynat-v1_train_01224,5,보험다모아서 자동차보험 비교후 바로 가입한다,"자동차보험, 보험다모아서 가격 비교 후 바로 신청"
499,1225,ynat-v1_train_01225,4,세계 첫 폰 갤럭시 출고가 만 천원 확정종합,"갤럭시, 세계 첫 출고가 100만 원 확정"
500,1226,ynat-v1_train_01226,5,사말하는 미즈타니 사장,"미즈타니 사장, 입담 가득"
501,1227,ynat-v1_train_01227,1,일 프로농구 신인 드래프트 순위 변준형이냐 박준영이냐,"드래프트 핫픽, 변준형 vs 박준영"
502,1229,ynat-v1_train_01229,6,러시아 극동 최대 향토박물관도 한국어 서비스 붐 동참종합,"러시아, 극동 최대 박물관까지 한국어 서비스 제공"
503,1232,ynat-v1_train_01232,4,유플러스 파손도움 서비스 확대,"유플러스, 파손 지원 서비스 범위 확장"
504,1241,ynat-v1_train_01241,3,제주 전 학교 등교 중지 내년 월 일까지 연장 원격수업 시행,"제주도 전 학교, 내년 월 일까지 등교 중지·원격수업 연장"
505,1242,ynat-v1_train_01242,5,김해영 청년희망펀드 기부자 절반이 수탁은행 직원,"김해영 청년희망펀드, 수탁은행 직원 기부 유동성 높음"
506,1248,ynat-v1_train_01248,4,이미지스 터치스크린 압력센싱 장치 특허권 취득,"이미지스, 터치스크린 압력센싱 기술로 특허권 확보"
507,1250,ynat-v1_train_01250,2,국정원 北사이버테러 현실화되고 있다 내일 긴급대책회의,"국정원, 북한 사이버테러 현실화에 내일 긴급대책회의"
508,1252,ynat-v1_train_01252,0,충북 말복 더위 지속 강한 소나기 주의,"충북, 더운 이틀 잦은 소나기 경고"
509,1254,ynat-v1_train_01254,6,힘 얻는 시진핑 미중 미니딜 성사 해외순방 통해 입지 다져종합,"시진핑, 미중미니딜 성사에 활력 불어넣고 해외 순방"
510,1261,ynat-v1_train_01261,6,김정은 베이징 경제기술개발구 제약회사 동인당 공장 방문속보,"김정은, 베이징 경제기술개발구 동인당 제약공장 视察"
511,1262,ynat-v1_train_01262,5,증권 분기 영업익 천 억원 증가,"증권, 분기 영업이익 천억 돌파"
512,1267,ynat-v1_train_01267,2,靑 시선은 벌써 특검으로 후보 누구라도 좋다,"특검 후보, 더 이상 '누구'가 아닌 '누구든' 靑 시선"
513,1269,ynat-v1_train_01269,6,트럼프 이란은 거래 원한다 제재완화 여지 언급,"이란, 트럼프와 거래 타협 추진 위한 제재 완화 희망"
514,1270,ynat-v1_train_01270,2,黃 제 야당 대표로 첫 삭발 감행 조국 반대 대여투쟁 승부수종합 보,"황제, 야당 대표 삭발 선언… 조국 반대 대여투쟁 승부수?"
515,1273,ynat-v1_train_01273,2,여야 오늘 노동 법 담판 시도 불발시 임시국회 소집,"노동법 논란, 여야 오늘 국회 담판 시도 불발"
516,1276,ynat-v1_train_01276,2,여야 北미사일 도발 규탄 강력 제재 한목소리 주문,"북미 미사일 도발, 여야 공동 항의 및 강력한 제재 요구"
517,1279,ynat-v1_train_01279,2,평양정상회담 삼지연공항 도착한 문 대통령 내외,"문 대통령, 평양정상회담 위해 삼지연공항 출발"
518,1280,ynat-v1_train_01280,5,중도금 대출제한도 무색한 청약열기 순위 마감 줄이어,청약열기 높아 중도금 대출제한도 무력
519,1281,ynat-v1_train_01281,5,우리은행 우리 뱅킹에서 경매 공매 정보도 제공,"우리은행, 우리 뱅킹 경매 공매 정보 한 곳에서"
520,1284,ynat-v1_train_01284,3,전북교육청 월 일까지 학생 운동선수 폭력피해 실태조사,"전북교육청, 일까지 학생 운동선수 폭력 피해 조사"
521,1285,ynat-v1_train_01285,4,미래는 게임 애플 삼성 신제품 출시 맞춰 게임 플랫폼 내놔,"게임 플랫폼 미래, 삼성·애플 신제품과 맞춤 출시"
522,1291,ynat-v1_train_01291,5,전면 시행 앞둔 오픈뱅킹 재단장,"오픈뱅킹, 전면 시행에 맞춰 재단장"
523,1298,ynat-v1_train_01298,0,읽어야 하지만 아무도 읽지 않는 고전 어떻게 읽을까,"오늘도 잊혀진 고전,  '어떻게 읽을까' "
524,1303,ynat-v1_train_01303,5,출연연 국내출장비 정산 실비정산 정액지급 증빙수단 간소화,"출연연, 국내출장비 정산 방침 완화"
525,1305,ynat-v1_train_01305,1,우즈베크전 골키퍼는 조현우 벤투 감독님 스타일 적응했다,조현우 벤투 감독 스타일 따라잡은 우즈베크전 골키퍼
526,1306,ynat-v1_train_01306,3,경찰 특수사건 대표선수 특수수사과 간판서 특수 뗄까,"특수수사과, 경찰 특수사건 대표선수 간판서 특수 뗄 것"
527,1308,ynat-v1_train_01308,1,새시즌 준비 류현진 일 서울서 팬미팅,"류현진, 새 시즌 맞아 서울에서 팬들 만나"
528,1309,ynat-v1_train_01309,5,삼성 갤노트 미국 컨슈머리포트 스마트폰 평가서 위,"삼성 갤노트, 미국 소비자 리뷰에서 스마트폰 평가"
529,1310,ynat-v1_train_01310,2,與내부 핵무장론 탄력 사드 배치도 다시 공론화,"북핵 논란, '사드 추가배치' 재점화"
530,1311,ynat-v1_train_01311,4,이 뉴스는 대 남성이 관심 많네 댓글로 분석한다,"대남성 댓글 분석, 트렌드 파악하는 새로운 시도"
531,1313,ynat-v1_train_01313,5,알리바바 홍콩증시 상장 승인받아 일 정식 거래,"알리바바, 홍콩 증시 공식 상장 결정"
532,1316,ynat-v1_train_01316,0,유작 돼버린 마광수 소설집 곧 나온다,"마광수, 유작이던 소설집 출간"
533,1322,ynat-v1_train_01322,6,시진핑 방문에 마카오 초비상 홍콩 기자들 입경 거부당해종합,"시진핑 마카오 방문, 홍콩 기자 입경 불허 논란"
534,1325,ynat-v1_train_01325,0,예술의전당 평일 공연 저녁 시 분으로 앞당긴다,"예술의전당, 평일 공연 시간 조정"
535,1326,ynat-v1_train_01326,6,노트르담 화재 이틀만에 휘발유 들고 美성당 침입한 남성 체포,노트르담 화재 이틀 만에 누스 성당 휘발유로 불태운 남성 체포
536,1327,ynat-v1_train_01327,5,케이에스피 전 대표이사 배임 혐의로 불구속 기소,"케이에스피 ex CEO, 배임 의혹으로 불구속 기소"
537,1328,ynat-v1_train_01328,3,임실군 미취학 아동에 현금 만원 지급,"임실군, 미취학아동에게 100만원 지원"
538,1329,ynat-v1_train_01329,6,힐러리 대선보도에 불만 일만에 첫 기자회견,"힐러리, 대선보도 논란 딛고 첫 기자회견"
539,1330,ynat-v1_train_01330,1,예우받은 사바시아 번 단 트라우트 감동의 올스타전,"오락 넘치는 사바시아 번, 올스타전 트라우트 감동"
540,1331,ynat-v1_train_01331,6,美언론 트럼프에 대반격 北과 다른 게 언론의 자유와 책임,"美언론, 트럼프에 맞서: 북과 다른 언론의 자유와 책임"
541,1332,ynat-v1_train_01332,1,로 이적한 강승호 서 좋은 모습 못 보여드려 죄송,"강승호, 로 이적 후 활약에 대한 팬들 사과"
542,1334,ynat-v1_train_01334,1,영상 류현진 내가 홈런 친 후 팀 대량 득점 중요한,"류현진 홈런 효과, 팀 폭발적인 득점"
543,1336,ynat-v1_train_01336,1,신태용 감독은 아시아의 모리뉴 월드컵 성공은 물음표,"아시아 월드컵, 모리뉴는 신태용 감독이 이끌고 성공할까?"
544,1337,ynat-v1_train_01337,5,차의과학대 현대그린푸드 현대백화점과 사회공헌협약 체결,"차의과학대, 현대그린푸드·현대백화점과 사회공헌 협력"
545,1339,ynat-v1_train_01339,1,청룡기 우승 축하 다스코 대표 광주동성고 천만원 쾌척,"다스코, 청룡기 우승에 천만원 상금 획득"
546,1344,ynat-v1_train_01344,1,킹 르브론 제임스 레이커스 유니폼 입는다 년 계약,"레브론 제임스, 레이커스와 함께 떠나 빅년 계약"
547,1348,ynat-v1_train_01348,1,금의환향한 류현진 추신수와 같은 팀 특별할 것 같다,"추신수, 류현진과 함께하는 금의환향은 특별할 것"
548,1349,ynat-v1_train_01349,3,관광올림픽에 승부 강원도 외국인 관광객 만명 유치,"관광 올림픽, 강원도에 외국인 관광객 만 명 이끌어"
549,1351,ynat-v1_train_01351,4,로봇 손이 스마트폰 잡을 수 있도록 돕는 인공 피부 개발,인공 피부로 로봇 손이 스마트폰을 잡는 기술 개발
550,1353,ynat-v1_train_01353,0,뮤지컬 타이타닉 제작발표회,"뮤지컬 '타이타닉', 무대 개설 발표"
551,1358,ynat-v1_train_01358,0,알함브라 궁전의 추억 무삭제 대본집 예약판매,"알함브라 궁전, 추억 무삭제 대본집 첫 판매"
552,1359,ynat-v1_train_01359,4,한복 입고 영산강 황포돛배 타면 요금 할인,"영산강 황포돛배, 한복 착용 시 요금 특전"
553,1362,ynat-v1_train_01362,4,멀티캠퍼스와 기가지니 서비스 론칭,"멀티캠퍼스, 기가지니 서비스 시작"
554,1363,ynat-v1_train_01363,0,서울시 미세먼지 주의보 시간 만에 해제종합,"서울시, 미세먼지 주의보 빠른 시일내 해제"
555,1367,ynat-v1_train_01367,1,월드컵 손흥민 황희찬 발끝김신욱 머리에 달렸다,"손흥민·황희찬, 월드컵 김신욱 어깨서 승리 노려"
556,1368,ynat-v1_train_01368,4,게시판 이동통신 대리점 스팸방지 교육,"대리점 직원, 게시판 이동통신 스팸 방지 교육"
557,1379,ynat-v1_train_01379,1,괴력의 게레로 주니어 올스타 홈런 더비 신기록 세우고 강행,"게레로 주니어, 올스타 홈런 더비 신기록 행사하며 폭발적 모습"
558,1381,ynat-v1_train_01381,2,정개특위 한국당 반발 속 활동기간 연장 추진,"한국당, 정개특위 활동기간 연장에 반발"
559,1382,ynat-v1_train_01382,5,이녹스 분기 영업이익 억원 감소,"이녹스, 지난 분기에 영업이익 급감"
560,1388,ynat-v1_train_01388,4,학원비도 카톡으로 카카오페이 결제시스템 출시,"카카오페이, 학원비 결제를 위한 카톡 통합 시스템 출시"
561,1389,ynat-v1_train_01389,3,대 여성 전주서 실종 전주 여성 살해 피의자 연관 가능성종합,"전주서 살해된 여성, 실종 전주 여성과 연관 증가"
562,1391,ynat-v1_train_01391,4,게시판 코엑스서 인공지능 기술 콘퍼런스,코엑스에서 열리는 인공지능 기술 컨퍼런스
563,1392,ynat-v1_train_01392,4,구글 년 이상 구독 앱 거래 수수료 절반으로 인하종합,"구글, 구독 앱 서비스 수수료 인하  "
564,1395,ynat-v1_train_01395,6,키신저 만난 시진핑 美中 소통 강화해 오해 오판 피해야,"美中 간, 키신저-시진핑 만남 통해 소통 강화 노력"
565,1396,ynat-v1_train_01396,2,신임 사무총장에 장윤호 스타뉴스 대표종합,"스타뉴스 대표 장윤호, 신임 사무총장으로 임명"
566,1397,ynat-v1_train_01397,5,카드단말기 미전환시 일부터 결제 차단,"카드단말기 미전환, 이후 결제 중단"
567,1398,ynat-v1_train_01398,4,휘어지는 종이 알루미늄 전지 개발 웨어러블 기기에 활용,"알루미늄 전지로 만든 유연한 종이, 웨어러블 기기용에 활용"
568,1399,ynat-v1_train_01399,1,워커 맨시티 공식 입단 英 선수 최대 이적료,"워커, 맨시티에 합류…영국 선수 기록적인 이적료"
569,1400,ynat-v1_train_01400,2,北 장거리미사일 기습발사 가능성 발사대에 가림막 설치,"북한, 장거리 미사일 기습발사 대비 가림막 설치"
570,1402,ynat-v1_train_01402,0,충북 장마전선 영향 내일까지 비,"내일까지 충청북도에 장마 전선 영향, 비"
571,1403,ynat-v1_train_01403,5,엠트론 자동차 부품 사업 분할 신설회사 설립,"엠트론, 자동차 부품 사업 분할하여 새 회사 설립"
572,1404,ynat-v1_train_01404,0,제주국제합창축제 개막,"제주국제 합창 축제, 화려하게 시작"
573,1409,ynat-v1_train_01409,2,與 김재수 해임건의안 제출에 옹졸한 정치보복성 공세종합,"김재수 해임건의안, 정치적 보복 의혹 거론"
574,1413,ynat-v1_train_01413,1,수원 서정원 감독 권창훈 빠른 템포 적응하면 실력 보여,"권창훈 감독, 수원 서정원 빠른 템포 맞춰 실력 증명"
575,1415,ynat-v1_train_01415,3,은성수 후보자 위기라고 하다 보면 정말 위기가 온다,"은성수 후보, '위기' 주변에서 시너지 효과 발생"
576,1416,ynat-v1_train_01416,1,남북통일농구 오늘 혼합경기로 팡파르 김정은 관전 가능성,"남북통일농구, 오늘 혼합경기 화려한 시작 김정은 관전 눈길"
577,1418,ynat-v1_train_01418,5,하이투자 한전 분기부터 실적 개선 전망 목표주가,"한전, 하이투자 후 분기부터 실적 회복 기대"
578,1422,ynat-v1_train_01422,5,테슬라 분기 연속 흑자 국내 차전지 업체 수혜 기대,"테슬라, 분기 연속 이익… 국내 차전지 업계 활성화 기대"
579,1424,ynat-v1_train_01424,3,전직 대법관 영장기각 항의,"연구대상 전직 대법관, 영장 기각에 항의"
580,1425,ynat-v1_train_01425,3,직원 채용에 압력 행사한 전 대구창조경제혁신센터장 집유,"전 대구창조경제혁신센터장, 직원 채용 과정에서 압력 행사 논란"
581,1427,ynat-v1_train_01427,2,대통령 휴양지 저도 출입제한 정비후 내년 월 재개방종합,"대통령 휴양지 저도, 내년 월 출입제한 해제"
582,1428,ynat-v1_train_01428,2,국민의당 권은희 朴대통령 저격 풍자 포스터 논란,"권은희, 朴대통령 풍자 포스터로 국민의당 논란 확산"
583,1429,ynat-v1_train_01429,3,산천어축제 창작썰매 경주 진짜 이기고 싶다,"산천어 축제 창작 썰매 경주, 우승 갈망"
584,1430,ynat-v1_train_01430,5,거래소 상반기 상장 안정성 환금성 높인다,"상장 안정성 향상, 거래소 상반기 환금성 높임"
585,1431,ynat-v1_train_01431,0,피서는 동해안으로 강원지역 해수욕장 개장,"강원, 동해안 피서로 해수욕장 시즌 시작"
586,1432,ynat-v1_train_01432,6,마크롱 서 트럼프와 이란 위기 해법 논의할 것,"마크롱, 트럼프와 이란 문제 해결 방안 협력 논의"
587,1435,ynat-v1_train_01435,5,롯데호텔 대표이사 내정자 김현식 전무,"김현식 전무, 롯데호텔 대표이사 추진"
588,1436,ynat-v1_train_01436,5,우리금융지주 한국거래소 신규 상장,"한국거래소, 우리금융지주를 통한 신규 상장"
589,1438,ynat-v1_train_01438,5,미래부 펀드 운용사에 케이큐브벤처스 선정,"미래부, 펀드 운용사로 케이큐브벤처스 선정"
590,1440,ynat-v1_train_01440,6,에르도안 美 러시아제 미사일 구매말라 강하게 압박,"에르도안, 러시아 미사일 구매 외교적 압박"
591,1444,ynat-v1_train_01444,4,갤럭시 스타 단독 출시,"스타 폰, 갤럭시 시리즈에서 독립"
592,1446,ynat-v1_train_01446,1,토마스 트리플더블 삼성생명 국민은행 연승 막고 시즌 마감,"토마스 트리플더블, 삼성생명·국민은행 연승 저지하며 시즌 마감"
