ID,text,target,target_name,similarity
ynat-v1_train_00602,"LA총영사관, UCLA, USC 한인학생회와 함께 취업 정보 공유",3,사회,0.18979
723,우산 꼭 챙기세요...전국 구름 많고 소나기,0,생활문화,0.23211
ynat-v1_train_01145,"우리은행, 명승부 끝에 여자농구 선두 자리 회복",1,스포츠,0.22678
ynat-v1_train_00528,박 대통령은 북한에 대해 핵 문제를 해결해야 한다면서 한미 관계에 심각한 결과를 초래할 수 있다고 경고했다.,2,정치,0.25507
ynat-v1_train_00468,한중일 정상 특별성명 채택 비핵화목표 환영 국 공동노력,2,정치,0.26248
ynat-v1_train_00059,아사 트 프 외교 험 없다고 오바 도 였,6,세계,0.2259
1247,한산한 성산일출봉 정문 입구 주차장,0,생활문화,0.19382
ynat-v1_train_02343,"교육부, 학교 급식 개선 위해 2억원 투입",3,사회,0.19706
283,최근 고려대 교내 동아리 활동서 확진자 6명 발생...방역 조치 중,3,사회,0.20415
ynat-v1_train_01909,"인디 게임, 독창성이 매력",4,IT과학,0.20829
ynat-v1_train_00859,들어올 때 는 두산 선발 승에 불과 롯데,1,스포츠,0.2328
1148,SK텔레콤 AI 드림팀 완성... SKT AI 전담 리서치센터 조직 신설,4,IT과학,0.25567
1391,KGC 이정현 VS 인삼공사 외국인 이적생 트리오 알토란 활약...성공신화 예고,1,스포츠,0.27139
ynat-v1_train_00486,게시 예 독거노 고치기 봉사활동,3,사회,0.20025
ynat-v1_train_01180,"행안위, 김창보 중앙선관위원 후보자 인사청문회 실시",2,정치,0.23117
ynat-v1_train_01984,북한은 선제적 핵무기 개발을 추구하고 있다.,6,세계,0.20411
ynat-v1_train_01408,"문재인 대통령, 시도지사와 청와대에서 중앙정부와 협력 논의...지역 문제 해결",2,정치,0.26135
ynat-v1_train_00463,"KT, 기가지니로 AI 금융서비스 출시",4,IT과학,0.28158
ynat-v1_train_00152,김정은이 중국을 방문하면서 경제 협력 방안을 모색한다.,2,정치,0.24372
ynat-v1_train_01387,"대학·중고등학교 학생들, 수업 거부 운동으로 교육 개혁 촉구",3,사회,0.2229
ynat-v1_train_01025,"F8범호, 도쿄 올림픽 첫 관문 통과!",1,스포츠,0.21286
ynat-v1_train_00663,"방통위, 조사 거부 안건 최초로 개별 처리 결정",3,사회,0.17271
ynat-v1_train_01924,"클레이튼, 카카오 블록체인 플랫폼 6월 말 서비스 시작",4,IT과학,0.22876
ynat-v1_train_01240,날씨가 투표에 미치는 영향은 크다,0,생활문화,0.20011
ynat-v1_train_00813,"프로축구 링컨시티, A팀 격파...강호와의 경기서 승리",1,스포츠,0.22697
ynat-v1_train_02251,"프로 농구, 주니어 농구 팀의 파란색과 흰색의 여정.",1,스포츠,0.23825
ynat-v1_train_01267,"특검 대상, 靑은 누구든 상관없다",2,정치,0.24934
ynat-v1_train_00772,주 사회서비스 급 사무 장 등 부 직원 명 공,3,사회,0.17093
ynat-v1_train_00127,상위 5개 지방에서 공사 중인 석탄 채굴에서 GS칼텍스와 현대롯데의 7연승이 이어지고 있다.,1,스포츠,0.21366
ynat-v1_train_00670,"KT, BJ 반오 SAU 공격 대응...사이버 보안 강화 제안",6,세계,0.20637
ynat-v1_train_00446,"개미들의 주식 투자 열풍, 시장에 미치는 영향 확대.",5,경제,0.24769
ynat-v1_train_02057,김정은이 정산 보고를 할 것입니다.,2,정치,0.27865
ynat-v1_train_01752,단 朴 뇌 핵심 퍼즐 나왔다 성에 최순실 원 요구,2,정치,0.22176
ynat-v1_train_00615,"티맥스, 인공지능 AI로 업무 지능화·생활 혁신",4,IT과학,0.24882
ynat-v1_train_01700,정부의 '5G 이외 4G 서비스 종료'(포괄) 연기 결정,4,IT과학,0.2374
1918,"문재인 대통령, 김기식 금감원장 후보자 전격 사표 수리",2,정치,0.28078
ynat-v1_train_01133,"북핵, 클린턴 외교책 속 자회담 재개 시급성 논란",6,세계,0.22524
ynat-v1_train_00847,대통령 탄핵 제안과 정치적 긴장이 고조되고 있다.,2,정치,0.30769
ynat-v1_train_00958,러시 정식 제안 온 면 푸틴 프 만날 것,6,세계,0.20696
ynat-v1_train_02144,일본의 5번째 Gdine인 후쿠시마의 빛나는 성공.,0,생활문화,0.19332
2311,"박지원 대통령, 추석 후 여야 3당 교섭단체 원내 대표 연쇄 회동 약속 지켜야",2,정치,0.25939
ynat-v1_train_00477,정부는 올해 말까지 3대 전염병에 대한 대응을 강화한다... 지카 바이러스 예방을 강화한다.,3,사회,0.20362
ynat-v1_train_01734,치 루마니아 방문 정 회 함 기도,6,세계,0.19809
ynat-v1_train_02019,별재난 8호. 괴산·천안 전파사용료 감면,3,사회,0.18586
1824,美 이란·이라크 등 ISIS 수괴 사망 정보 확보종합,6,세계,0.22597
ynat-v1_train_00871,"中 관영 매체, 홍콩 시위 지지 논란",6,세계,0.21011
ynat-v1_train_02143,셔터에 줄 서 있는 사람들...방호복도 코로나 직격,3,사회,0.18302
ynat-v1_train_01075,"이정현, 골목상권 침해에 정치권 관심집중",2,정치,0.22617
ynat-v1_train_00859,"롯데, 두산·SK의 벽에 막혀 아쉬운 패배",1,스포츠,0.22273
ynat-v1_train_01634,"美 홍콩 인권법안, 홍콩서 대규모 집회로 논란 확산",6,세계,0.22394
ynat-v1_train_00380,"S-500 전시, 러시아 시리아서 발사 의혹",6,세계,0.22264
ynat-v1_train_02079,경희궁 전통놀이와 박물관 만난다,0,생활문화,0.20284
ynat-v1_train_01563,"거대한 인공지능, 안랩 불성실공시법인 지정",4,IT과학,0.22385
1611,MWC19에서 SKT SK텔레콤 싱가포르 통신사 차이나 싱텔과 함께 e스포츠 협력,4,IT과학,0.24597
ynat-v1_train_00579,"영국의 렉시 퀸, 독일, 프랑스... *어리석게 행동하는 것을 억제합니다.",6,세계,0.20823
ynat-v1_train_01636,"문 대통령, 기무사 재편 지시에 여야 적극 대응",2,정치,0.28242
ynat-v1_train_01251,"프로축구 팀, 불법 도박 운영 적발...팀장 벌금 600만원",1,스포츠,0.22585
ynat-v1_train_00775,친복의 대표인 유승민이 헤어졌습니다... 통일에 실패했습니다.,2,정치,0.22819
ynat-v1_train_00615,"티맥, 인공지능 기술로 생활 편의성 극대화한 신제품 공개",4,IT과학,0.27204
ynat-v1_train_01291,"오픈뱅킹, 전면 시행 임박",5,경제,0.21952
ynat-v1_train_01706,"김기식 금감원장, 문재인 대통령에게 사표 철회",2,정치,0.24529
ynat-v1_train_02186,"우리카드, 펠리페 영입으로 시즌 준비 강화",1,스포츠,0.23026
ynat-v1_train_00162,"북한, 당대회서 김정은 위원장 취임 발표…외신 일부 취재 허용",2,정치,0.23202
ynat-v1_train_02779,LG 클리커스 스마트 기기 사용할 때 가장 주의해야 할 점은 배터리 관리,4,IT과학,0.21039
ynat-v1_train_02423,"수능 끝나고 영화관 관람 오세, 수험생 무료 혜택",0,생활문화,0.1994
1574,"시진핑 홍콩 주둔 중국군 사령관, 극단 폭력 행위 절대 용납 해선 안 된다고 분명히 해 경고",6,세계,0.22058
ynat-v1_train_00781,"삼성, 자율 로봇 공학 연구로 혁신 가속화",4,IT과학,0.26034
881,오늘 카카오프렌즈 스토어 국제 배송 시작,4,IT과학,0.22971
ynat-v1_train_00424,"경제자유구역 개발 지연, 국내기업 경쟁력 약화 우려",3,사회,0.19305
ynat-v1_train_02283,"최웅-이승원 조합, 현대캐피탈의 새로운 도약 이끌다",1,스포츠,0.21426
ynat-v1_train_02116,"경북 일부 지역, 폭염주의보 발효",0,생활문화,0.20357
1804,문재인 추미애 전 정부 비리조차도 너무 창조적...불공정 한국 끝 을 보는 것 듯,2,정치,0.25351
ynat-v1_train_02266,"박기현 감독, 방심은 금물...팀의 마지막 승부에 집중",1,스포츠,0.25012
ynat-v1_train_02447,QR코드 렌즈로 제품 정보를 제한하고 추가 기능을 제공한다.,4,IT과학,0.23896
ynat-v1_train_01090,신간 '걷기 철학' : 생각처럼 닮았다,0,생활문화,0.20811
ynat-v1_train_01189,조사에 따르면 제7대 미국 대표인 그의 아버지는 연회에 초대받았다.,6,세계,0.1905
ynat-v1_train_01475,공시지가 열람은 부동산공시가격알리미에서,5,경제,0.19063
1827,일문일답 가상계좌 개설 전면 허용 중단 시 거래봉쇄 효과...거래소 폐쇄 특별법도 논의 중,5,경제,0.22169
ynat-v1_train_00630,"온도, 베스트셀러 7개월 만에 탑 기록",0,생활문화,0.20235
ynat-v1_train_02183,"한성백제박물관, 사계 콘서트로 여름 열려",0,생활문화,0.20975
ynat-v1_train_01638,"H영 극단, 호주 무대서 첫 선...다양한 언어로 감동 전달",0,생활문화,0.18016
ynat-v1_train_02633,"네이버, 녹색창이 그린닷으로 새롭게 변신…모든 서비스 시작점 집중",4,IT과학,0.22856
ynat-v1_train_02046,"문학계의 새 바람, 6GLQ우 작품으로 주목받는 작가 Y맛",0,생활문화,0.22122
2260,시베리아서 겨울잠 실패한 北 갈색곰 민가 습격해 최소 1명 사망 추정 숨져,6,세계,0.2129
876,충북 영하권 추위...낮 최고 기온 3~5도,0,생활문화,0.19124
ynat-v1_train_01370,겨울 차풍 기간 동안 폭설과 급격한 기온 하락으로 시민들이 긴장하고 있다.,0,생활문화,0.21886
ynat-v1_train_01846,"자동차 사고 과실비율, 그래픽 기반 인정기준 개정",3,사회,0.20233
ynat-v1_train_00966,박 대통령은 중소기업의 혁신적 역할을 강조하고 있다.,2,정치,0.2674
ynat-v1_train_00195,"웨이포트, 일월 상장 폐지 추진",5,경제,0.20252
ynat-v1_train_00869,"비가 내리면 관광객도 줄어들 것 같은데, 해수욕장에도 피서 인파가 실릴까?",0,생활문화,0.206
ynat-v1_train_02076,연구실 안 산업 육성해 한 연구 만 다,3,사회,0.16016
ynat-v1_train_01760,"유족 대표, 경찰 진술 번복...사건의 진실은?",3,사회,0.16153
ynat-v1_train_02473,"프로야구 선수 준우, 시즌 성적 향상 위해 집중 훈련 돌입",1,스포츠,0.23461
ynat-v1_train_00886,"말리, 치안 불안 속 시세  재무장관 새 총리로 임명",6,세계,0.22112
ynat-v1_train_02407,"이란, 탄도 미사일 개발 독단적 주장",6,세계,0.21204
ynat-v1_train_02474,차산업혁명위원 첫 회의 람 중심 정책 립 의,3,사회,0.18332
ynat-v1_train_01117,거친 외교로 인한 고노 외교부 장관의 교체와 아베 총리의 사퇴.,6,세계,0.22708
ynat-v1_train_01616,금감원 이어 공정위까지...6부기관 사칭 악덕업체 기승,3,사회,0.18895
ynat-v1_train_01007,"거자 해양공원, 겨울 정비 완료...3월부터 다시 열린다.",0,생활문화,0.21543
ynat-v1_train_01432,"마크롱, 트럼프와 이란 문제 해결 방안 협력 논의",6,세계,0.24729
ynat-v1_train_02602,박 대통령이 경제 활성화를 위한 대규모 투자를 발표한다.,2,정치,0.27773
ynat-v1_train_00276,황정민이 5월 공휴일을 앞두고 영화 ‘박해진’의 영화권을 선물하는 행사를 개최한다.,0,생활문화,0.17989
ynat-v1_train_01347,"프로축구 스타 윤호영, 무릎 수술 비용 650만원 지원받아",1,스포츠,0.21381
ynat-v1_train_01585,"청년층, 청렴사회 공감 동시에 경제위축 우려",3,사회,0.19791
ynat-v1_train_01597,KE 투자 폐기재 1원.,5,경제,0.21421
ynat-v1_train_00931,"민주당 지도부와의 협력, 文 대통령 정책 실현 가속화 기대",2,정치,0.27147
ynat-v1_train_02385,"정운찬 총재, 병역 논란에 국민 여론 반영 미흡 죄송 사과",2,정치,0.24283
1873,오늘 서울 나흘째 한파경보...2000년 겨울 이후 최장기간 유지,0,생활문화,0.22084
ynat-v1_train_00720,비례대표제 도입을 둘러싼 논란 속에서 당 입장의 변화에도 주목한다.,2,정치,0.2455
622,이란·이라크 등 ISIS 수괴 사망 정보 확보종합,6,세계,0.21302
ynat-v1_train_01941,일·한 영토 갈등으로 인해 아시아·태평양 지역의 긴장이 심화되었다.,6,세계,0.19594
ynat-v1_train_02733,"이모션 교회, 힐링의 끝",0,생활문화,0.21444
ynat-v1_train_02552,"청와대, 첫 번째 언급... 시진핑을 활용합니다.",2,정치,0.274
ynat-v1_train_02042,"충북 대학 등록금, 전국 평균 초과...학생과 학부모 부담 증가",3,사회,0.18064
ynat-v1_train_02251,"자농구, 챔프전서 @O팀과의 명승부 예고",1,스포츠,0.2556
ynat-v1_train_01987,창 천 진입도로 방도 승격 국 억 지원 차로 장,3,사회,0.19987
544,차의과학대가 현대그린푸드와 현대백화점과 사회공헌협약을 각각 체결,3,사회,0.17306
ynat-v1_train_00142,朴대통령 與 국회의원과 분 면담 사드 민심 청취,2,정치,0.27167
ynat-v1_train_01128,"첫 민화 전문 아트 페어, 다음달 개최",0,생활문화,0.19684
ynat-v1_train_00632,"북한, 올림픽 마라톤 자격에 대한 내부 분쟁.",2,정치,0.25335
ynat-v1_train_02544,마스크 쓴 홍콩인 대규모 시위 임시정부 수립 주장까지종합 보,6,세계,0.2383
ynat-v1_train_01155,"MBC, 전 계약직 아나운서 계약 만료 통보 논란",3,사회,0.20562
ynat-v1_train_01025,"도쿄행의 시작, F8범호의 도전이 본격화되다",1,스포츠,0.21788
ynat-v1_train_01462,민 硏 보 논란 지속 野 매국적 정국 전략 집중포화,2,정치,0.26444
ynat-v1_train_02396,"김강주의 귀환, 프로배구 리그에 새로운 바람 불어넣다",1,스포츠,0.24637
ynat-v1_train_01571,"학교, 등교 시 소독 및 발열검사 의무화",3,사회,0.2274
ynat-v1_train_00121,"삼성전자, AI 기반 신제품 라인업 공개...업무 효율성 극대화",5,경제,0.22927
2232,"울산 박정인, 포항 신인 공격수 김찬 등 15명 모두 우선지명으로 채워 내년 K리그 진출",1,스포츠,0.2454
1298,아시안게임 남자 축구 키르기스스탄전 앞둔 김학범 감독 스스로 다 만든 가짜 뉴스 논란,1,스포츠,0.22425
ynat-v1_train_01012,프로야구 선수가 불법 백돈을 받은 혐의로 수사를 받고 있다.,1,스포츠,0.23874
ynat-v1_train_00013,삼성전자가 AI 기반 신제품 출시로 업무 효율을 극대화한다.,5,경제,0.22434
ynat-v1_train_00284,연천 영하 9.1도...경북 지역 오후부터 강설 위주의 날씨 풀려,0,생활문화,0.18851
ynat-v1_train_01203,대통령 이후 미국으로 출국한 여당 대표,2,정치,0.23478
324,서울 표준주택 공시가 17.75% 소폭 상승...15억 초과 고가주택 정밀 분석 조준(종합2보),5,경제,0.21112
413,코스피 외국인·개인 팔자에 동반 하락...사흘만에 2200 밑으로종합,5,경제,0.20538
ynat-v1_train_00368,삼성과 갤럭시 S7은 1분기 시장점유율을 성공적으로 확대했다.,5,경제,0.21662
ynat-v1_train_00812,"LGU+, 통신요금 인상에 따른 고금리 적금 출시로 고객 유치",5,경제,0.25283
ynat-v1_train_01179,중국 앱 개 자들 애플 갑질 폭발,6,세계,0.20424
ynat-v1_train_02478,"전국적으로 따뜻한 봄 날씨, 정선과 의성 9.1도 기록",0,생활문화,0.1914
2112,오늘 LG전자 먼지흡입물걸레질 무선 청소기 국내 출시,4,IT과학,0.26376
ynat-v1_train_02783,"갤럭시S9 판매 부진, 삼성 스마트폰 2분기 매출 하락",5,경제,0.22179
ynat-v1_train_01687,"SKT, 설 연휴간 이동 중고객 지원",4,IT과학,0.22916
ynat-v1_train_01407,"삼성전자, AI 기반 업무 효율성 극대화한 새 버전 공개",4,IT과학,0.30139
ynat-v1_train_01664,"청소년 개발 프로그램, 광주 북구 최초 시행",3,사회,0.16735
ynat-v1_train_01578,"롯데그룹, 세계 시장 공략 전략 변화",5,경제,0.22034
ynat-v1_train_02223,현대차 월 국내 판매 전년비,5,경제,0.22023
582,국민의당 권은희 대통령 후보 낙선 저격 풍자 SNS 포스터 논란,2,정치,0.22412
ynat-v1_train_01217,데이 비 유발 튜 등 동 광고 규제,3,사회,0.17569
ynat-v1_train_01239,"LGU+, 통신요금 인상에 맞춰 고금리 적금 상품 출시",5,경제,0.25295
ynat-v1_train_02158,"삼성 2분기 영업이익 1조4700억원, 전년 대비 38.5% 증가",5,경제,0.22085
ynat-v1_train_01494,그리스 조만간 년물 국고채 발행 구제금융 이후 처음,6,세계,0.20339
1229,일본 크루즈 관광객용 반나절 부산 해안 및 트레킹 코스 연계 상품 개발,0,생활문화,0.20602
ynat-v1_train_00341,"융커, EU 차기 지도자로 유력...8국과 협력 강화 전망",6,세계,0.21762
ynat-v1_train_00095,"흥국운용, 2천350억원 중순위 인수금융펀드 첫지정 완료",5,경제,0.2213
ynat-v1_train_02111,"SKT, 5G 가입자 100만 명 돌파하며 세계 최초 기록 달성",4,IT과학,0.26063
657,국고채 금리 일제히 하락...3년물 기준 연 1.717%,5,경제,0.20163
1668,코스닥 진입 수월해진다...자본잠식 등 상장요건 완화 필요 개편,5,경제,0.23288
ynat-v1_train_00580,푸틴 대통령은 테러 혐의를 받는 민간인 5명 이상의 무기한 구금을 명령했다.,6,세계,0.22679
