,index,ID,text,target,target_name,source,similarity,predicted_value
623,2715,ynat-v1_train_00650,"카카오, 프리랜서를 위한 스마트 업무 관리 솔루션 출시",3,사회,noisy,0.18694,5
624,2715,ynat-v1_train_00650,"네이버, AI 기반 소상공인 맞춤형 사업 컨설팅 도입",3,사회,noisy,0.18694,5
625,2713,ynat-v1_train_00650,"SK텔레콤, 소규모 자영업자 위한 스마트 오피스 패키지 제공",3,사회,noisy,0.16305,5
626,2713,ynat-v1_train_00650,"KT, 소기업 대상 AI 맞춤형 고객 관리 시스템 도입",3,사회,noisy,0.16305,5
627,2712,ynat-v1_train_00650,"이마트, AI 분석을 통한 맞춤형 상품 추천 도입",3,사회,noisy,0.16626,5
628,2712,ynat-v1_train_00650,"롯데월드, AI 기반 가상현실 놀이공원 오픈",3,사회,noisy,0.16626,5
629,2712,ynat-v1_train_00650,"네이버, 소상공인 대상 AI 챗봇 서비스 확대",3,사회,noisy,0.16626,5
630,2713,ynat-v1_train_00650,"카카오, 자영업자 지원 위한 신규 메시징 서비스 출시",3,사회,noisy,0.16305,5
631,2713,ynat-v1_train_00650,"네이버, 중소기업 위한 AI 기반 마케팅 플랫폼 출시",3,사회,noisy,0.16305,5
632,2713,ynat-v1_train_00650,"삼성, 소상공인 위한 혁신적 비즈니스 솔루션 공개",3,사회,noisy,0.16305,5
633,2710,ynat-v1_train_00650,"스타트업, 중소기업 지원을 위한 혁신적 AI 솔루션 공개",3,사회,noisy,0.17319,5
634,2712,ynat-v1_train_00650,"맥도날드, 새로운 스마트 주문 시스템 출시로 서비스 개선",3,사회,noisy,0.16626,5
635,2712,ynat-v1_train_00650,"스타벅스, AI 기술로 고객 맞춤형 음료 추천 시스템 도입",3,사회,noisy,0.16626,5
636,2710,ynat-v1_train_00650,플 스 소상공인 위한 장님 키지 출시,3,사회,noisy,0.17319,5
637,2711,ynat-v1_train_00650,LG전자가 소상공인을 위한 AI 기반 키오스크를 출시한다.,3,사회,noisy,0.16288,5
638,2713,ynat-v1_train_00650,LG유플러스가 소상공인을 위한 맞춤형 커뮤니케이션 서비스 패키지를 선보인다.,3,사회,noisy,0.16305,5
639,2715,ynat-v1_train_00650,LG유플러스가 소상공인 지원 신규 플랜을 출시한다.,3,사회,noisy,0.18694,5
640,2716,ynat-v1_train_00650,"LG유플러스, 소상공인 지원 위한 신규 요금제 출시",3,사회,noisy,0.1712,5
641,2712,ynat-v1_train_00650,LG전자 소상공인을 위한 AI 기반 키오스크 출시,3,사회,noisy,0.16626,5
642,2756,ynat-v1_train_00664,"니오, 스마트 시티 통합 솔루션 갖춘 전기 세단 출시",5,경제,noisy,0.19558,4
643,2756,ynat-v1_train_00664,현대-기아와 현대-기아가 전기자동차 시장 타겟팅을 강화하고 있는데 새로운 전기자동차가 출시될 예정이다.,5,경제,noisy,0.19558,4
644,2756,ynat-v1_train_00664,"GM, 차세대 전기차 배터리 기술로 시장 주도권 강화",5,경제,noisy,0.19558,4
645,2756,ynat-v1_train_00664,"리비안, 친환경 SUV 라인업 확장 통해 북미 시장 공략",5,경제,noisy,0.19558,4
646,2756,ynat-v1_train_00664,"포드, 고성능 전기 모터 장착한 스포츠카 발표",5,경제,noisy,0.19558,4
647,2756,ynat-v1_train_00664,"테슬라, 혁신적인 자율주행 기능 탑재한 전기차 공개",5,경제,noisy,0.19558,4
648,2766,ynat-v1_train_00665,"중소벤처기업부, 혁신 스타트업 발표회 개최",6,세계,noisy,0.19756,2
649,2766,ynat-v1_train_00665,"해양수산부, 해양 환경 보호 세미나 개최",6,세계,noisy,0.19756,2
650,2766,ynat-v1_train_00665,"농림축산식품부, 스마트 농업 기술 설명회",6,세계,noisy,0.19756,2
651,2766,ynat-v1_train_00665,"환경부, 친환경 에너지 캠페인 확대",6,세계,noisy,0.19756,2
652,2766,ynat-v1_train_00665,"문화체육관광부, 전통 예술 부흥 프로젝트 발표",6,세계,noisy,0.19756,2
653,2766,ynat-v1_train_00665,정부는 '빅FMO 깨끗한 코리아 감사 행사'를 개최한다.,6,세계,noisy,0.19756,2
654,2799,ynat-v1_train_00674,LGU+ 통신 요금이 4만원 이상인 고객은 고금리 저축 상품을 출시하고 혜택을 확대한다.,4,IT과학,noisy,0.25941,5
655,2799,ynat-v1_train_00674,"인터파크, 통신 요금제 이용자 대상 연말 세일 및 사은품 증정 이벤트",4,IT과학,noisy,0.25941,5
656,2799,ynat-v1_train_00674,"SK텔레콤, 요금제 인상 고객 대상 특별 포인트 적립 프로그램 도입",4,IT과학,noisy,0.25941,5
657,2799,ynat-v1_train_00674,"KT, 데이터 무제한 요금제 고객 대상 첫 번째 보험 상품 출시",4,IT과학,noisy,0.25941,5
658,2799,ynat-v1_train_00674,"LG헬로비전, 저소득층 통신 요금 감면 고객을 위한 금융 지원 프로그램 확대",4,IT과학,noisy,0.25941,5
659,2799,ynat-v1_train_00674,"한화텔레콤, 프리미엄 요금제 고객 대상 스마트 홈 기기 무료 설치 캠페인 진행",4,IT과학,noisy,0.25941,5
660,2853,ynat-v1_train_00686,"국내 반도체 기업, 차세대 메모리 기술 개발 위해 일본 기업과 협력",4,IT과학,noisy,0.2163,5
661,2853,ynat-v1_train_00686,"대형 제약사, 차세대 바이오 신약 연구소 설립",4,IT과학,noisy,0.2163,5
662,2853,ynat-v1_train_00686,"유명 패션 브랜드, 지속 가능한 소재 연구에 1억 달러 투자",4,IT과학,noisy,0.2163,5
663,2853,ynat-v1_train_00686,"해외 항공사, 친환경 항공기 도입으로 탄소 배출 줄이기 협약",4,IT과학,noisy,0.2163,5
664,2853,ynat-v1_train_00686,넥슨이 게임 개발사 아이피팩토리에 전수투자한다.,4,IT과학,noisy,0.2163,5
665,2853,ynat-v1_train_00686,"한국의 IT 기업, 글로벌 AI 스타트업에 수십억 투자 발표",4,IT과학,noisy,0.2163,5
666,2862,ynat-v1_train_00690,"네이버, AI 기반 고객 서비스 시스템 도입 예정",5,경제,noisy,0.25642,4
667,2862,ynat-v1_train_00690,"현대자동차, 인공지능 기반 자율주행차 기술 혁신 발표",5,경제,noisy,0.25642,4
668,2862,ynat-v1_train_00690,"LG화학, 스마트 제조 시스템 구축으로 생산성 30% 증가",5,경제,noisy,0.25642,4
669,2862,ynat-v1_train_00690,"구글, AI 도입으로 데이터 분석 속도 50% 향상 발표",5,경제,noisy,0.25642,4
670,2862,ynat-v1_train_00690,삼성전자가 AI를 기반으로 업무 효율성을 극대화한 새 버전을 공개한다.,5,경제,noisy,0.25642,4
671,2862,ynat-v1_train_00690,"마이크로소프트, AI로 사무 자동화 솔루션 출시 예고",5,경제,noisy,0.25642,4
672,2885,ynat-v1_train_00695,AI 기반 교육 프로그램 도입으로 학업 성취도 25% 상승,3,사회,noisy,0.2015,5
673,2885,ynat-v1_train_00695,친환경 교통 수단 이용률 전국적으로 15% 증가,3,사회,noisy,0.2015,5
674,2885,ynat-v1_train_00695,재택근무 도입 후 팀 생산성 20% 향상,3,사회,noisy,0.2015,5
675,2885,ynat-v1_train_00695,"온라인 쇼핑 트렌드 변화, 모바일 구매율 22% 감소",3,사회,noisy,0.2015,5
676,2885,ynat-v1_train_00695,인인증서 유출 넘어 추세는 급감,3,사회,noisy,0.2015,5
677,2885,ynat-v1_train_00695,"한국 청소년, 디지털 기기 사용 시간 30% 급감",3,사회,noisy,0.2015,5
678,2905,ynat-v1_train_00700,"글로벌 스마트폰 시장, 아이폰과 삼성의 치열한 경쟁",5,경제,noisy,0.2078,4
679,2900,ynat-v1_train_00700,"테슬라, 전기차 배터리 업그레이드 발표...성능과 효율성 향상",5,경제,noisy,0.23579,4
680,2900,ynat-v1_train_00700,"소니, 차세대 게임 콘솔 '플레이스테이션 5' 사전 예약 시작",5,경제,noisy,0.23579,4
681,2905,ynat-v1_train_00700,"샤오미 vs. 오포, 중국 브랜드의 도약""",5,경제,noisy,0.2078,4
682,2905,ynat-v1_train_00700,"사용자 경험 중심의 혁신 제품 공개""",5,경제,noisy,0.2078,4
683,2905,ynat-v1_train_00700,5G 기술 도입과 함께 급성장하는 스마트폰 시장 전망,5,경제,noisy,0.2078,4
684,2905,ynat-v1_train_00700,스마트폰 교체 주기 단축에 따른 소비자 선택 변화 분석,5,경제,noisy,0.2078,4
685,2900,ynat-v1_train_00700,"샤오미, 고성능 스마트폰 신모델 출시...글로벌 시장 확대 계획",5,경제,noisy,0.23579,4
686,2900,ynat-v1_train_00700,"삼성전자, 신제품 갤럭시 S9 퀀텀 패키지 출시...5천대 한정 판매",5,경제,noisy,0.23579,4
687,2905,ynat-v1_train_00700,월 세계에서 많이 팔 스 폰은 폰,5,경제,noisy,0.2078,4
688,2900,ynat-v1_train_00700,"애플, 신규 스마트워치 시리즈 발표...건강 관리 기능 강화",5,경제,noisy,0.23579,4
689,2900,ynat-v1_train_00700,"LG전자, 혁신적인 전자제품 라인업 공개...프리미엄 가전 시장 공략",5,경제,noisy,0.23579,4
690,2902,ynat-v1_train_00700,"SAMSUNG, 스마트홈 기기 에코라이프 시리즈 출시...스마트홈 시장 점유율 확대 목표",5,경제,noisy,0.2391,4
691,2902,ynat-v1_train_00700,"NVIDIA, 차세대 그래픽 카드 RTX 4000 시리즈 발표...게임 및 창작 업계 기대",5,경제,noisy,0.2391,4
692,2902,ynat-v1_train_00700,"소니, 고성능 게임 콘솔 네오젠 프로 출시...게임 커뮤니티 흥분",5,경제,noisy,0.2391,4
693,2902,ynat-v1_train_00700,"LG전자, 첫 폴더블 스마트폰 플렉스 출시...프리미엄 시장 공략",5,경제,noisy,0.2391,4
694,2902,ynat-v1_train_00700,삼성전자 신제품 갤럭시 S9 양자 패키지 출시...5000대 한정.,5,경제,noisy,0.2391,4
695,2902,ynat-v1_train_00700,"애플, 혁신적인 스마트폰 시리우스 X 공개...사전 주문 시작",5,경제,noisy,0.2391,4
696,2973,ynat-v1_train_00717,"태양광 패널 회사, 대규모 전력 공급 계약 체결",0,생활문화,noisy,0.20572,3
697,2974,ynat-v1_train_00717,"신도시 개발 계획, 주택 시장에 긍정적인 효과 예상",0,생활문화,noisy,0.18921,3
698,2974,ynat-v1_train_00717,"국제 환경 보호 협약, 지구 온난화 억제에 중요한 전환점 될 것",0,생활문화,noisy,0.18921,3
699,2974,ynat-v1_train_00717,"IT 기업, 혁신적인 AI 도입으로 생산성 30% 증가",0,생활문화,noisy,0.18921,3
700,2973,ynat-v1_train_00717,"대규모 보일러 사고, 철강 공장 생산 라인 중단.",0,생활문화,noisy,0.20572,3
701,2974,ynat-v1_train_00717,"대형 기중기 사고, 철강 공장 생산 라인 멈춰",0,생활문화,noisy,0.18921,3
702,2973,ynat-v1_train_00717,"인터넷 기반 교육 플랫폼, 학생 성적 향상 기록",0,생활문화,noisy,0.20572,3
703,2973,ynat-v1_train_00717,"도심 재개발 프로젝트, 지역 주민들 기대감 고조",0,생활문화,noisy,0.20572,3
704,2973,ynat-v1_train_00717,"친환경 자동차 제조 기업, 신모델 출시로 주목",0,생활문화,noisy,0.20572,3
705,2974,ynat-v1_train_00717,"금융 당국, 새로운 규제 법안 발표로 금융 산업 변화 예고",0,생활문화,noisy,0.18921,3
706,2974,ynat-v1_train_00717,"글로벌 패션 업체, 신소재 의류 라인업 발표",0,생활문화,noisy,0.18921,3
707,2973,ynat-v1_train_00717,"스마트 농업 기술 도입, 곡물 생산량 20% 증가",0,생활문화,noisy,0.20572,3
708,3029,ynat-v1_train_00729,"IT 기업 CEO들, 대규모 사무실 이전으로 도시 교통 변화 예상",3,사회,noisy,0.17862,5
709,3029,ynat-v1_train_00729,"해외 유명 셰프, 서울 고급 아파트 첫 입주로 화제",3,사회,noisy,0.17862,5
710,3029,ynat-v1_train_00729,"혁신적 헬스케어 프로그램, 대규모 주거단지에 도입",3,사회,noisy,0.17862,5
711,3029,ynat-v1_train_00729,"도심 속 초고층 빌딩, 스마트 홈 기술로 주민 편의성 강화",3,사회,noisy,0.17862,5
712,3029,ynat-v1_train_00729,"국내 유명 화가, 도시 중심지 고층 아파트에 첫 작업실 오픈",3,사회,noisy,0.17862,5
713,3029,ynat-v1_train_00729,32층 39층에서 입주를 시작합니다... 사례로서 입주 영향에 대한 분석,3,사회,noisy,0.17862,5
714,3057,ynat-v1_train_00735,AI 기술 발전을 위한 삼성-구글 전략적 파트너십 발표,5,경제,noisy,0.24777,4
715,3059,ynat-v1_train_00735,"미 재무부, 아마존과 페이스북에 대한 반독점 조사 착수",5,경제,noisy,0.24775,4
716,3057,ynat-v1_train_00735,"마이크로소프트, IBM과 클라우드 컴퓨팅 혁신 위한 합의 도출",5,경제,noisy,0.24777,4
717,3059,ynat-v1_train_00735,"제약회사 노바티스와 화이자, 항암제 공동 개발 계획 공개",5,경제,noisy,0.24775,4
718,3057,ynat-v1_train_00735,"삼성전자, 소니와 차세대 콘솔 게임 기술 공동 개발 착수",5,경제,noisy,0.24777,4
719,3059,ynat-v1_train_00735,차세대 전기차 배터리 기술 개발을 위해 GM과 포드 동맹,5,경제,noisy,0.24775,4
720,3059,ynat-v1_train_00735,"유럽 항공사들, 연료 효율 개선을 위한 새로운 엔진 기술 도입 합의",5,경제,noisy,0.24775,4
721,3057,ynat-v1_train_00735,"테슬라, BMW와 차세대 전기차 배터리 기술 협력 발표",5,경제,noisy,0.24777,4
722,3057,ynat-v1_train_00735,"애플, 아마존과 스마트 홈 장치 통합 계획 발표",5,경제,noisy,0.24777,4
723,3059,ynat-v1_train_00735,"글로벌 기업, IBM과 애플의 AI 협력 발표",5,경제,noisy,0.24775,4
724,3057,ynat-v1_train_00735,"정부 '퀄컴, 삼성전자 5G 특허 라이선스 계약 체결'",5,경제,noisy,0.24777,4
725,3059,ynat-v1_train_00735,"정부, '퀄컴, 삼성전자와 5G 특허 라이선스 계약'",5,경제,noisy,0.24775,4
726,3096,ynat-v1_train_00744,"런던 지하철 이용자, 출퇴근 시간대 30% 증가",2,정치,noisy,0.21193,6
727,3098,ynat-v1_train_00744,"시드니 출퇴근 패턴 변화, 카풀 프로그램 이용자 28% 증가",2,정치,noisy,0.22926,6
728,3098,ynat-v1_train_00744,"도쿄 통근자 15% 증가, 대중교통 이용 촉진 캠페인",2,정치,noisy,0.22926,6
729,3098,ynat-v1_train_00744,베를린 출퇴근 시간 단축 정책 30% 성공률,2,정치,noisy,0.22926,6
730,3098,ynat-v1_train_00744,"런던 교통국, 대중교통 이용자 22% 증가 보고서",2,정치,noisy,0.22926,6
731,3098,ynat-v1_train_00744,"뉴욕 시장, 자전거 이용률 35% 급증 발표",2,정치,noisy,0.22926,6
732,3098,ynat-v1_train_00744,"마크롱 프랑스 대통령, 통근자 42% 증가.",2,정치,noisy,0.22926,6
733,3096,ynat-v1_train_00744,"프랑스 대통령 마크롱, 통근자 수 42% 상승",2,정치,noisy,0.21193,6
734,3096,ynat-v1_train_00744,"뉴욕시 대중교통 이용객, 코로나 이후 35% 급증",2,정치,noisy,0.21193,6
735,3096,ynat-v1_train_00744,"파리 시내 자전거 이용자, 전년 대비 22% 증가",2,정치,noisy,0.21193,6
736,3096,ynat-v1_train_00744,도쿄 지역 통근자 교통카드 사용량 25% 상승,2,정치,noisy,0.21193,6
737,3096,ynat-v1_train_00744,"베를린 대중교통 이용률, 팬데믹 이후 20% 회복세",2,정치,noisy,0.21193,6
738,3193,ynat-v1_train_00767,"국내 대학 E의 연구팀, 우주 탐사 기술 개발 성과 발표",3,사회,noisy,0.16812,0
739,3193,ynat-v1_train_00767,최대 매 트 밤의 전 배 경 구,3,사회,noisy,0.16812,0
740,3193,ynat-v1_train_00767,"환경 보호 단체 D의 새로운 캠페인, 플라스틱 사용 줄이기 운동 확산",3,사회,noisy,0.16812,0
741,3193,ynat-v1_train_00767,"글로벌 IT 기업 C의 최신 스마트폰 공개, 업계의 뜨거운 관심",3,사회,noisy,0.16812,0
742,3193,ynat-v1_train_00767,"세계적인 미술 전시 'B 전시회' 개막, 현대인의 삶을 재해석한 작품들 주목",3,사회,noisy,0.16812,0
743,3193,ynat-v1_train_00767,"영화제 공식 후원사인 A사, 혁신적인 기술로 새로운 디지털 경험 제공",3,사회,noisy,0.16812,0
744,3202,ynat-v1_train_00768,"하이브리드 엔진의 진화, 고속도로 연비 개선과 성능 향상",3,사회,noisy,0.19061,5
745,3202,ynat-v1_train_00768,"미래형 자율주행 차량, 고속도로에서 새로운 운전 시대 선언",3,사회,noisy,0.19061,5
746,3202,ynat-v1_train_00768,고속도 식 은 운 행 차 구,3,사회,noisy,0.19061,5
747,3202,ynat-v1_train_00768,"하이퍼루프 기술, 혼잡한 고속도로 대신 초고속 이동 혁신",3,사회,noisy,0.19061,5
748,3202,ynat-v1_train_00768,"고속도로 자동 차선 변경 시스템, 교통사고 줄이는 스마트 기술",3,사회,noisy,0.19061,5
749,3202,ynat-v1_train_00768,"전기차의 고속도로 주행 테스트, 친환경 교통의 미래를 열다",3,사회,noisy,0.19061,5
750,3264,ynat-v1_train_00783,"북미 기술 컨퍼런스, AI와 블록체인 기술의 융합 논의",6,세계,noisy,0.23011,2
751,3264,ynat-v1_train_00783,"북미 IT 기업들, 차세대 반도체 개발 경쟁 돌입",6,세계,noisy,0.23011,2
752,3264,ynat-v1_train_00783,"북미 국가들, 재생 에너지 프로젝트에 공동 투자 합의",6,세계,noisy,0.23011,2
753,3264,ynat-v1_train_00783,IZON [경제협력개발청] 북미 관계 격렬,6,세계,noisy,0.23011,2
754,3264,ynat-v1_train_00783,"디지털 혁신 기업, 북미 시장 진출 가속화",6,세계,noisy,0.23011,2
755,3264,ynat-v1_train_00783,"북미 스타트업 연맹, 새로운 경제 협력 모델 발표",6,세계,noisy,0.23011,2
756,3292,ynat-v1_train_00787,"제주도 여행객, 공항에서 관광객 북제역으로 이동",3,사회,noisy,0.15897,0
757,3292,ynat-v1_train_00787,"서울 지하철, 새로운 친환경 열차 운행 시작",3,사회,noisy,0.15897,0
758,3292,ynat-v1_train_00787,"뉴욕, 도시 전체 무료 와이파이 서비스 도입",3,사회,noisy,0.15897,0
759,3292,ynat-v1_train_00787,"도쿄, 로봇 레스토랑 오픈 행사 인산인해",3,사회,noisy,0.15897,0
760,3292,ynat-v1_train_00787,"파리, 에펠탑 조명 축제로 밤마다 화려한 장관",3,사회,noisy,0.15897,0
761,3292,ynat-v1_train_00787,"런던, 첫 자율주행 택시 서비스 시험운행 개시",3,사회,noisy,0.15897,0
762,3373,ynat-v1_train_00807,문재인 대통령의 인도-카자흐스탄 방문 및 문재인 대통령과의 대화.,6,세계,noisy,0.18456,2
763,3374,ynat-v1_train_00807,"아프리카 연합, 나이지리아와 무역협정 체결로 경제 성장 기대",6,세계,noisy,0.18471,2
764,3374,ynat-v1_train_00807,"정의장 인도-카자흐스탄 방문, 문재인 대통령과 담판",6,세계,noisy,0.18471,2
765,3374,ynat-v1_train_00807,러-일 정상회담서 북극 개발 협력 방안 논의,6,세계,noisy,0.18471,2
766,3373,ynat-v1_train_00807,"글로벌 IT 기업 CEO, 일본 총리와 혁신 기술 논의",6,세계,noisy,0.18456,2
767,3374,ynat-v1_train_00807,"호주, 인도네시아와 해양 자원 공동 관리 협정 체결",6,세계,noisy,0.18471,2
